area_total,geom_type,HYBAS_ID,D1_raw,D2_raw,D4_raw,D5_raw,area_total_ha,n_indicadores_validos,D1_norm,D2_norm,D4_norm,D5_norm,ICSHM_EO,veto_activado,categoria,Ii,p_sim,quadrant,p_fdr,significativo_FDR,LISA_cat
7090.70582021485,Polygon,6090091460,0.7385348367097004,-0.0989862614977727,17.687465627728642,0.0,7090.70582021485,4,0.5100053257457648,0.6703790749440761,0.6435200796057821,1.0,0.7059761200739058,False,Alto,-0.2606042566689542,0.25,4,0.3364485981308411,False,NS
33546.9519249949,Polygon,6090091540,0.0380808192862217,-0.0410543870847781,365.2449698163673,3.7275347839355457,33547.99928755753,4,0.3554013617687444,0.4587897184398467,0.2812450726311994,0.8139753555282273,0.4773528770920044,False,Medio,0.033861936789469756,0.458,3,0.47429370629370626,False,NS
34735.45505937296,Polygon,6090091860,0.2250433319493009,,6.124510156250002,0.0,34734.3742592354,3,0.3966676617025207,,0.7609296207153735,1.0,0.7191990941392982,False,Alto,0.4309089107188737,0.152,1,0.29184,False,NS
25748.568618064393,Polygon,6090091820,0.2144674001462586,,7.630944012451173,0.0,25747.50264010679,3,0.3943333457605331,,0.7375754934597296,1.0,0.7106362797400876,False,Alto,0.7064271529583155,0.035,1,0.14,False,NS
11166.036774119399,Polygon,6090091010,1.3509191801457114,-0.0055828982496867,253.73160809277795,0.0,11166.0367741194,4,0.6451705823045445,0.3292342781418468,0.3254532312201375,1.0,0.5749645229166322,False,Medio,-0.007821760075912796,0.432,2,0.464,False,NS
45124.48796430568,Polygon,6090090970,1.4031828691115544,-0.0348825033834695,1140.7350154655055,1.1532519958496097,45123.44060354556,4,0.656706205322174,0.4362476392474995,0.1428097256988738,0.9081519975337524,0.5359788919505749,True,Crítico (veto),-0.1341363446931404,0.233,2,0.3317647058823529,False,NS
15484.182205975443,Polygon,6090089340,1.8348623326721445,-0.0446152516468853,53.04643444618372,0.0,15481.700904050958,4,0.7519863444516951,0.4717953573722885,0.5142177172231817,1.0,0.6844998547617913,False,Alto,-0.25829265668849116,0.199,4,0.3216,False,NS
36664.02466039896,Polygon,6090089420,1.250624200238039,-0.0221327144648701,544.9510137931996,0.0,36663.3406883415,4,0.6230335096702002,0.3896805350378336,0.2326373224839418,1.0,0.561337841797994,False,Medio,0.08798061952106843,0.165,3,0.30258227848101266,False,NS
17141.910965233834,Polygon,6090094710,-0.5299738327455865,-0.0043361656362674,48.932562460291294,0.0,17141.910965233834,4,0.2300205390806957,0.3246807339301468,0.5238570663167073,1.0,0.5196395848318874,False,Medio,0.04783197134044596,0.408,3,0.4484885496183206,False,NS
40485.88191640414,Polygon,6090094660,-0.124077810727084,-0.0290286832487064,209.99718250107804,0.0,40487.17151090762,4,0.3196097660757709,0.4148672498166995,0.3483876432529781,1.0,0.5207161647863622,False,Medio,0.15568061482565224,0.235,3,0.3317647058823529,False,NS
72506.11276161825,Polygon,6090091200,-0.2067631043862326,-0.0328385409727262,437.1714114707573,0.0,72504.65410617279,4,0.3013594971868429,0.4287823069828319,0.2594135069300314,1.0,0.4973888277749265,False,Medio,0.7905422111044537,0.003,3,0.027000000000000003,True,Low-Low
28194.373723198514,Polygon,6090091210,0.428533270049327,0.0106567864617613,264.1151476847812,5.768582855224611,28194.373723198514,4,0.4415818891566299,0.2699207400810777,0.3205886702618246,0.770997487903152,0.450772196850671,False,Medio,0.6986567055022299,0.048,3,0.16409302325581396,False,NS
116.55962656161422,Polygon,6090096470,-0.5795871795676492,-0.0212605884652528,0.0,0.0,116.55951837420244,4,0.2190698986474061,0.3864951974163698,1.0,1.0,0.651391274015944,False,Alto,-0.0991486085588799,0.295,4,0.3662068965517241,False,NS
38697.8077354763,Polygon,6090096440,0.1079483972299262,-0.0124599856736669,54.9501885536104,0.0,38696.751693967664,4,0.3708225089602518,0.3543520309749384,0.5100027842913342,1.0,0.5587943310566311,False,Medio,0.02157130621721851,0.404,3,0.44750769230769233,False,NS
15422.446849147067,Polygon,6090096570,0.0114819521910366,-0.0319000042413014,11.812719195556642,0.0,15422.446618558995,4,0.3495304691934686,0.4253544119756368,0.6894720938707267,1.0,0.6160892437599581,False,Alto,0.006875877012430901,0.467,1,0.47429370629370626,False,NS
18991.404213564383,Polygon,6090096580,-0.6309859537058128,-0.0028933394376238,50.00122927856444,0.0,18991.40421356438,4,0.2077251793258587,0.3194109809657931,0.5212787407001871,1.0,0.5121037252479598,False,Medio,0.14032296967934144,0.265,3,0.34378378378378377,False,NS
