HYBAS_ID,D1_raw,D2_raw,D4_raw,D5_raw,area_total_ha,n_indicadores_validos,D1_norm,D2_norm,D4_norm,D5_norm,ICSHM_EO,veto_activado,categoria,veto_tau_0.15,veto_tau_0.2,veto_tau_0.25,ICSHM_pesos_iguales,ICSHM_pesos_entropia,cat_iguales,cat_entropia,robustez
6090099640,-0.6716278745813019,-0.1050217124307798,163.52582818280388,0.0,21844.373756310782,4,0.1987547088671358,0.6924228494994075,0.3786774427896968,1.0,0.56746375028906,True,Crítico (veto),False,True,True,0.56746375028906,0.835249162010296,Medio,Seguro,0
6090099730,-0.3560477166966059,-0.0492299915628871,648.7399047559552,0.0,53564.89379353362,4,0.268409450146135,0.488650152062691,0.2114467802038596,1.0,0.4921265956031714,False,Medio,False,False,True,0.4921265956031714,0.786339218489303,Medio,Alto,0
6090099740,-0.0110184499899277,,0.0,0.0,402.680513408141,3,0.344564188350295,,1.0,1.0,0.781521396116765,False,Alto,False,False,False,0.781521396116765,0.8195554304173358,Alto,Seguro,0
6090100470,1.1367266299928125,-0.0102045080723538,44.52240821942495,0.0,40690.93949538688,4,0.5978940780883308,0.3461141643582059,0.5351155609477991,1.0,0.619780950848584,False,Alto,False,False,False,0.619780950848584,0.7925565111914485,Alto,Alto,1
6090100580,1.2005297682903018,-0.0312180698854662,31.062019232608574,0.0,5856.4761070680615,4,0.6119766842974436,0.4228637269599811,0.577794554852279,1.0,0.6531587415274259,False,Alto,False,False,False,0.6531587415274259,0.8136429539376394,Alto,Seguro,0
6090101450,-0.6874164625953204,0.0320141164608016,317.4757791190128,0.0,25103.81931840908,4,0.1952698572825221,0.1919156046192124,0.2982610251906106,1.0,0.4213616217730863,True,Crítico (veto),False,True,True,0.4213616217730863,0.7126866214664793,Medio,Alto,0
6090101460,-1.0364136580052723,-0.0909889083079874,451.1261622862568,0.0,22959.30038648767,4,0.1182393192527565,0.6411696831833262,0.2555963653900277,1.0,0.5037513419565276,True,Crítico (veto),True,True,True,0.5037513419565276,0.8115676268048362,Medio,Seguro,0
6090101810,0.9548733716950172,-0.0151316346779301,31.73324098510742,0.0,43237.46443277505,4,0.5577554909782245,0.3641099146848157,0.5752719215912149,1.0,0.6242843318135638,False,Alto,False,False,False,0.6242843318135638,0.7949401702227407,Alto,Alto,1
6090101820,0.2557554467264123,-0.0113896948075372,0.0,0.0,149.38569977014157,4,0.4034464288571791,0.3504429194895704,1.0,1.0,0.6884723370866874,False,Alto,False,False,False,0.6884723370866874,0.7945239310454818,Alto,Alto,1
6090101880,1.2786213131558402,-0.0113209329502521,9.502666790149162,0.0,11000.670860682869,4,0.6292130225708843,0.3501917748946057,0.7136780472301871,1.0,0.6732707111739193,False,Alto,False,False,False,0.6732707111739193,0.8029005502736901,Alto,Seguro,0
6090101900,-0.5375677800100704,-0.0510498410890272,590.9622531184269,0.888857666015625,63237.5279428242,4,0.2283444057155959,0.4952969383797611,0.2227857076904892,0.9238404700635808,0.4675668804623567,False,Medio,False,False,True,0.4675668804623567,0.7362648068342712,Medio,Alto,0
6090101910,-0.7994536652991105,,6.979133114253026,0.0,634.5337820085153,3,0.1705410453690473,,0.7471361747829554,1.0,0.6392257400506676,True,Crítico (veto),False,True,True,0.6392257400506676,0.7952577398223499,Alto,Alto,1
6090101970,1.738523502913924,-0.0188559302202308,33.656623317823176,0.0,29495.435805719,4,0.7307224718847063,0.3777124660472866,0.5683200009627072,1.0,0.669188734723675,False,Alto,False,False,False,0.669188734723675,0.8126259090765715,Alto,Seguro,0
6090101980,0.249479594732536,-0.0345782747775622,0.2666795959472656,0.0,15474.18831426592,4,0.4020612250158828,0.4351364800522145,0.9712173079951812,1.0,0.7021037532658196,False,Alto,False,False,False,0.7021037532658196,0.8135026194716831,Alto,Seguro,0
6090102970,-0.1716486399241505,-0.1190791085548124,49.70597955578375,93.97659439460328,53796.30542736826,4,0.3091099494131537,0.7437658352071498,0.5219856354894439,0.4546894702784436,0.5073877225970478,False,Medio,False,False,False,0.5073877225970477,0.51371224550971,Medio,Medio,1
6090103010,0.5165353612189679,-0.0360449531801501,26.30851191365557,392.7166319286395,17138.516700378266,4,0.4610056797191273,0.4404933503856317,0.5973329829927267,0.2844007090860309,0.4458081805458792,False,Medio,False,False,False,0.4458081805458791,0.3483637153829373,Medio,Bajo,0
6090103640,1.4968787612731882,-0.0176607699021477,31.473417346191432,0.0,35840.05581929174,4,0.6773867296338709,0.3733472835776189,0.5762422188691567,1.0,0.6567440580201617,False,Alto,False,False,False,0.6567440580201617,0.8073488319249931,Alto,Seguro,0
6090103670,1.1516741785003015,-0.0507211260332017,12.53730842285156,0.0,16194.226965505752,4,0.6011932957293361,0.4940963453066018,0.6827742333490898,1.0,0.694515968596257,False,Alto,False,False,False,0.694515968596257,0.8336418463882279,Alto,Seguro,0
6090103840,0.777312190581693,-0.0353798642941245,0.0,0.0,679.485947295815,4,0.5185642496323063,0.4380641914668465,1.0,1.0,0.7391571102747883,False,Alto,False,False,False,0.7391571102747883,0.8251871397901198,Alto,Seguro,0
6090103890,-0.3678228673442704,-0.1027892450064688,62.685625140380886,71.67022203369143,76758.79806799848,4,0.2658104430432106,0.6842690248473837,0.4942359052613343,0.4867471806007406,0.4827656384381673,False,Medio,False,False,False,0.48276563843816733,0.5153028879703613,Medio,Medio,1
6090104920,1.4836642762397585,-0.0140826688061853,57.97750673217775,0.0,29373.940227941708,4,0.6744700331523543,0.3602786902328826,0.5035870016131385,1.0,0.6345839312495939,False,Alto,False,False,False,0.6345839312495939,0.8012571712766876,Alto,Seguro,0
6090104930,0.1380188644427943,-0.0123647858779177,5.15784180908203,53.64085267563766,9404.874489479002,4,0.3774596518905632,0.3540043249197483,0.7786832379675501,0.5208947102061884,0.5077604812460125,False,Medio,False,False,False,0.5077604812460125,0.4786249789378168,Medio,Medio,1
6090105130,0.8729884545554716,-0.0097691331571592,9.248976849365231,0.0,7488.678723779154,4,0.539681880912755,0.3445240086955843,0.7166551112982879,1.0,0.6502152502266568,False,Alto,False,False,False,0.6502152502266568,0.7940498688393819,Alto,Alto,1
6090105140,0.7499945908866479,-0.0234209058346559,12.450992504882828,117.03612274160322,12946.192687543373,4,0.5125347186507772,0.3943855024801806,0.6835530453379774,0.4286599505507307,0.5047833042549165,False,Medio,False,False,False,0.5047833042549165,0.4372034016261255,Medio,Medio,1
6090105890,-1.1333909601987695,,6.25304367283242,0.0,979.7684972821404,3,0.0968345232747678,,0.7587526190784788,1.0,0.6185290474510822,True,Crítico (veto),True,True,True,0.6185290474510822,0.7894274834093169,Alto,Alto,1
6090105910,2.001578121988875,-0.0077789826087727,5.070142449951175,0.0,20030.133503934245,4,0.7887837947407715,0.3372552179280412,0.7804297226993298,1.0,0.7266171838420357,False,Alto,False,False,False,0.7266171838420357,0.8158939421606504,Alto,Seguro,0
6090105950,1.5587858871053073,-0.0179865859464221,13.252034326171886,0.0,12945.643312801578,4,0.6910508486395349,0.3745372883521116,0.6765099292447891,1.0,0.6855245165591088,False,Alto,False,False,False,0.6855245165591088,0.8125618070710339,Alto,Seguro,0
6090106510,-1.3959451756340922,,88.29880098697451,0.0,2179.6239315180824,3,0.0388836493337642,,0.453079256395416,1.0,0.4973209685763933,True,Crítico (veto),True,True,True,0.49732096857639335,0.7730142323874729,Medio,Alto,0
6090106870,1.422226202034149,0.0209640651931089,0.4622078325338925,30.04615666463216,1020.5348841908226,4,0.660909443056461,0.2322746170067935,0.953739598028091,0.5885918478546714,0.6088788764865043,False,Alto,False,False,True,0.6088788764865043,0.5235698189547313,Alto,Medio,0
6090106880,-0.1049995255236083,-0.0608448053054655,454.9238927222649,408.7446841612108,43915.842809623005,4,0.3238207184651812,0.5310718929542197,0.2545779318904595,0.2796222321934656,0.3472731938758315,False,Bajo,False,False,False,0.3472731938758315,0.3423462524868672,Bajo,Bajo,1
6090106970,1.738951335161404,0.0017295255965031,6.299119740062041,222.59791336468896,15844.85935646732,4,0.7308169028676578,0.3025265102372332,0.7579816000621294,0.3521547574310062,0.5358699426495066,False,Medio,False,False,False,0.5358699426495066,0.38777549326684546,Medio,Bajo,0
6090106980,0.8860473864146567,-0.0795694637206989,243.3551949392058,136.22243596935806,41670.85577337119,4,0.5425642437524489,0.5994615051493337,0.3305167165328664,0.4106236612552589,0.470791531672477,False,Medio,False,False,False,0.470791531672477,0.46382164192362674,Medio,Medio,1
6090107480,2.3823214407482314,-0.0041488131673808,0.0,0.0,1471.5347543282,4,0.872821325933022,0.3239964510766594,1.0,1.0,0.7992044442524203,False,Alto,False,False,False,0.7992044442524203,0.8281308587343564,Alto,Seguro,0
6090107630,-0.8600613877592317,-0.0168680927395461,161.6395000669952,19.0322372253418,32458.099915694045,4,0.1571637302179105,0.3704521234874277,0.3800814540014621,0.6410594546141418,0.3871891905802355,True,Crítico (veto),False,True,True,0.3871891905802355,0.5256390611612258,Bajo,Medio,0
6090107760,-0.7570412342663054,-0.0501035730542472,18.992957055520453,0.0,28238.02528712297,4,0.179902302205996,0.4918408056965294,0.6352983423137408,1.0,0.5767603625540666,True,Crítico (veto),False,True,True,0.5767603625540665,0.7955010174123899,Medio,Alto,0
6090108090,-0.1423063379494077,-0.1175757258812204,27.22121961059573,0.0,14463.049553364948,4,0.3155863719686166,0.7382749068415799,0.593330209172487,1.0,0.661797871995671,False,Alto,False,False,False,0.661797871995671,0.8641725500252293,Alto,Seguro,0
6090108220,1.6418892877827476,0.0011648625056948,2.837851090375115,21.896274871108123,2290.4084840706023,4,0.7093934019622539,0.3045888757525292,0.8362505446952249,0.6250567058823405,0.6188223820730872,False,Alto,False,False,False,0.6188223820730872,0.5638125767839849,Alto,Medio,0
6090108230,-0.6286556219121247,-0.1389910791910157,25.97704731445313,0.0,7334.430106422981,4,0.2082395293384564,0.8164919656204326,0.5988198565268164,1.0,0.6558878378714263,False,Alto,False,False,True,0.6558878378714263,0.8738868673859286,Alto,Seguro,0
6090108280,2.5073034790345496,-0.0308534455490711,84.68331479492193,1.4234939514160156,52547.83897254663,4,0.9004073173961996,0.421531979463713,0.4581113725373901,0.8939934875243213,0.668511039230406,False,Alto,False,False,False,0.668511039230406,0.7655972851848287,Alto,Alto,1
6090108730,2.608399864808618,0.0845594376829109,257.5253461329561,534.6026845306491,18759.55008404306,4,0.9227212760510638,0.0,0.3236532987807047,0.2475454098601538,0.3734799961729805,True,Crítico (veto),True,True,True,0.37347999617298056,0.24883381487640088,Bajo,Bajo,1
6090108760,1.3736497373426195,-0.0094052981065519,30.78370783959485,184.89667103675984,17236.265399051445,4,0.6501876628817607,0.343195143972809,0.5788560492265196,0.3742681419470067,0.486626749507024,False,Medio,False,False,False,0.48662674950702395,0.3980122927314084,Medio,Bajo,0
6090108810,2.425009345561534,-0.1116959878385649,130.4388943479289,211.1827907970959,36346.71608222628,4,0.882243385245761,0.7167998553010441,0.4060144826865088,0.3584299641572444,0.5908719218476396,False,Medio,False,False,False,0.5908719218476396,0.4901349314891018,Medio,Medio,1
6090109750,2.8558807558892454,,0.0,0.0,715.6584875949649,3,0.9773451711503736,,1.0,1.0,0.992448390383458,False,Seguro,False,False,False,0.9924483903834579,0.8733564557518694,Seguro,Seguro,1
6090110380,2.884081107857562,-0.0193423437147782,30.5082960015989,8.275855468749995,26482.103955213865,4,0.9835695429026924,0.3794890341170946,0.5799156744723181,0.7332605777148052,0.6690587073017277,False,Alto,False,False,False,0.6690587073017276,0.6644953812673918,Alto,Alto,1
6090110460,2.859219843540614,0.0422230081376093,442.9727036846809,1313.9939900979075,26754.025342348294,4,0.9780821734005246,0.1546288286879196,0.2578120795137327,0.1399839694961315,0.3826267627745771,True,Crítico (veto),True,True,True,0.3826267627745771,0.21915835636000763,Bajo,Bajo,1
6090111270,1.0535416402210172,-0.1449654820158282,77.08812086143355,33.884675165153915,17204.396665205863,4,0.5795335164494471,0.8383127691419492,0.4694126662235465,0.5746319385903627,0.6154727226013263,False,Alto,False,False,False,0.6154727226013263,0.6339161734892589,Alto,Alto,1
6090111410,0.4146279766173461,-0.0937341400864358,252.5028969669363,0.7943201565132889,63450.14863090327,4,0.4385127176887358,0.6511963193200394,0.3260419424063903,0.929989306829884,0.5864350715612624,False,Medio,False,False,False,0.5864350715612624,0.7990866210446552,Medio,Alto,0
6090111660,2.3833074553947404,-0.1346558568924185,12.28102160034178,3.851158454422296,1654.1747197718037,4,0.8730389587384565,0.800658076146675,0.685101378995989,0.8108840952217676,0.792420627275722,False,Alto,False,False,False,0.792420627275722,0.809005921559802,Alto,Seguro,0
6090111750,-0.1980572455686604,-0.1212772195201871,177.17393533215153,107.41445041111356,77161.00589433344,4,0.3032810512782476,0.7517941769344149,0.3689744841743301,0.4388424591042243,0.4657230428728042,False,Medio,False,False,False,0.46572304287280425,0.49925111760024615,Medio,Medio,1
6090112830,2.910671020691709,-0.0026956451269624,317.5879273312363,1238.6689567488318,13439.03848819422,4,0.9894384590966262,0.3186889257517811,0.298218157973233,0.147047921190402,0.4383483660030105,True,Crítico (veto),True,True,True,0.4383483660030105,0.2652440364418998,Medio,Bajo,0
6090112900,2.8930841284011017,-0.0050927069912089,727.4965523594316,4231.412068888192,51394.59954258258,4,0.9855566864255716,0.3274439122336784,0.1975167306692458,0.0,0.377629332332124,True,Crítico (veto),True,True,True,0.3776293323321239,0.16922970210800423,Bajo,Critico,0
6090113430,2.5695575163272903,-0.0248964327759023,22.36561833086801,9.186430645153566,10843.53141231199,4,0.9141480065772456,0.3997746910601544,0.6163185378941016,0.7220467149434846,0.6630719876187465,False,Alto,False,False,False,0.6630719876187465,0.6576264567200168,Alto,Alto,1
6090113480,2.5688707189613216,-0.1173706071982791,19.18393881879021,19.61282431980504,12532.44327508608,4,0.9139964169045668,0.7375257349811783,0.6341408060961496,0.6376380437775517,0.7308252504398617,False,Alto,False,False,False,0.7308252504398617,0.6848014580941546,Alto,Alto,1
6090114410,2.9585214998492173,,2.004544404823452,0.0,2658.099190555632,3,1.0,,0.8660544749345853,1.0,0.9553514916448616,False,Seguro,False,False,False,0.9553514916448617,0.8702494579859704,Seguro,Seguro,1
6090114630,-0.5382190609731413,,0.4991518708113128,0.0,205.6913720129604,3,0.2282006552108534,,0.9507015717013864,1.0,0.72630074230408,False,Alto,False,False,True,0.72630074230408,0.8078093831456845,Alto,Seguro,0
6090117510,2.412185753398388,-0.0420324542914312,3.471543424622779,59.01079937255861,1697.103846073972,4,0.8794129665008737,0.4623619938576639,0.8176438624048199,0.5096687467083698,0.6672718923679318,False,Alto,False,False,False,0.6672718923679318,0.5414074326037035,Alto,Medio,0
6090118350,2.935547154357763,-0.0128906372841794,2.088612591409122,0.0,1840.932533443256,4,0.9949291105562909,0.3559249353228324,0.8626945260611012,1.0,0.8033871429850561,False,Seguro,False,False,False,0.8033871429850561,0.8409602835891071,Seguro,Seguro,1
6090118450,2.935547154357763,-0.0109911153230182,0.0,0.0,170.90976477809625,4,0.9949291105562909,0.3489871548090778,1.0,1.0,0.8359790663413422,False,Seguro,False,False,False,0.8359790663413422,0.8444668132081121,Seguro,Seguro,1
6090119240,2.935547154357763,-0.011640532236873,3.183915342538872,17.762508477472064,593.3313753290407,4,0.9949291105562909,0.3513590736930744,0.8257388638412564,0.6489011376267065,0.705232046429332,False,Alto,False,False,False,0.705232046429332,0.6140778469467842,Alto,Alto,1
6091001330,-1.5721127698360704,-0.0518876899964974,9.52078195800781,0.0,12921.2670851701,4,0.0,0.4983570829543274,0.7134682236429648,1.0,0.552956326649323,True,Crítico (veto),True,True,True,0.552956326649323,0.7846949823160614,Medio,Alto,0
