HYBAS_ID,D1_raw,D2_raw,D4_raw,D5_raw,area_total_ha,n_indicadores_validos,D1_norm,D2_norm,D4_norm,D5_norm,ICSHM_EO,veto_activado,categoria
6090094200,-0.771538703288937,-0.0048930196946465,243.62703448737724,1.953704943847656,25109.9673479469,4,0.17670242595033914,0.3267145778731071,0.3303813424878089,0.8703003712689774,0.42602467939505817,True,Crítico (veto)
6090094660,-0.124077810727084,-0.0290286832487064,209.99718250107804,0.0,40487.17151090762,4,0.31960976607577096,0.41486724981669953,0.3483876432529781,1.0,0.5207161647863622,False,Medio
6090094710,-0.5299738327455865,-0.0043361656362674,48.932562460291294,0.0,17141.910965233834,4,0.23002053908069575,0.32468073393014685,0.5238570663167073,1.0,0.5196395848318874,False,Medio
6090096230,-0.55653603168517,-0.0059993604602125,378.55065586248656,0.0,21262.649866028474,4,0.2241577398878073,0.3307553573754529,0.27690017725860927,1.0,0.4579533186304674,False,Medio
6090096290,-0.7900507974611559,-0.013881802735679,134.42716012889184,1.3320611755371097,21531.86192392258,4,0.17261644304589585,0.35954505053914554,0.402375006421014,0.8985989187400808,0.45828385468653404,True,Crítico (veto)
6090096440,0.1079483972299262,-0.0124599856736669,54.9501885536104,0.0,38696.751693967664,4,0.3708225089602518,0.3543520309749384,0.5100027842913342,1.0,0.5587943310566311,False,Medio
6090096470,-0.5795871795676492,-0.0212605884652528,0.0,0.0,116.55951837420244,4,0.2190698986474061,0.38649519741636984,1.0,1.0,0.651391274015944,False,Alto
6090096570,0.0114819521910366,-0.0319000042413014,11.812719195556642,0.0,15422.446618558995,4,0.34953046919346864,0.42535441197563684,0.6894720938707267,1.0,0.6160892437599581,False,Alto
6090096580,-0.6309859537058128,-0.0028933394376238,50.00122927856444,0.0,18991.40421356438,4,0.20772517932585877,0.3194109809657931,0.5212787407001871,1.0,0.5121037252479598,False,Medio
6090097140,-0.8644714854742905,-0.0252824790279469,119.06483218520232,0.0,24444.02403501004,4,0.15619033500378632,0.4011846795833751,0.4170345262487387,1.0,0.49360238520897504,True,Crítico (veto)
